ORGANISATION NAME,EFEFCTIVE DATE,DIRECTORATE,SUPPLIER NAME,DATE PAID,AMOUNT (£),PURPOSE,TRANSACTION No.
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402321
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,376.50 ,FOSTER PARENTS BASIC ALLOWANCE,V002402322
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,121.71 ,FOSTER PARENTS BASIC ALLOWANCE,V002402323
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,178.29 ,FOSTER PARENTS BASIC ALLOWANCE,V002402323
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,597.14 ,FOSTER PARENTS BASIC ALLOWANCE,V002402323
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,856.85 ,FOSTER PARENTS BASIC ALLOWANCE,V002402323
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,190.96 ,FOSTER PARENTS BASIC ALLOWANCE,V002402324
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,250.98 ,FOSTER PARENTS BASIC ALLOWANCE,V002402325
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,627.14 ,FOSTER PARENTS BASIC ALLOWANCE,V002402326
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402327
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402327
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-160.29 ,FOSTER PARENTS BASIC ALLOWANCE,V002402327
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-267.43 ,FOSTER PARENTS BASIC ALLOWANCE,V002402327
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-240.43 ,FOSTER PARENTS BASIC ALLOWANCE,V002402327
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-81.85 ,FOSTER PARENTS BASIC ALLOWANCE,V002402327
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,136.24 ,FOSTER PARENTS BASIC ALLOWANCE,V002402328
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,136.24 ,FOSTER PARENTS BASIC ALLOWANCE,V002402328
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,592.88 ,FOSTER PARENTS BASIC ALLOWANCE,V002402329
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,576.68 ,FOSTER PARENTS BASIC ALLOWANCE,V002402329
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,592.88 ,FOSTER PARENTS BASIC ALLOWANCE,V002402329
ROCHDALE BOROUGH COUNCIL,10-Apr-25,NEIGHBOURHOODS AND ENVIRONMENT,ROCHDALE GLASS AND GLAZING CO LTD,10-Apr-25,60.00 ,BUILDING MATERIALS,V002402330
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,697.84 ,FOSTER PARENTS BASIC ALLOWANCE,V002402331
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402331
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402331
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402331
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402331
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,153.24 ,FOSTER PARENTS BASIC ALLOWANCE,V002402332
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,315.74 ,FOSTER PARENTS BASIC ALLOWANCE,V002402333
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,228.06 ,FOSTER PARENTS BASIC ALLOWANCE,V002402334
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,209.66 ,FOSTER PARENTS BASIC ALLOWANCE,V002402335
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,226.96 ,FOSTER PARENTS BASIC ALLOWANCE,V002402335
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402335
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,129.60 ,"CLOTHES, UNIFORM AND LAUNDRY",V002402335
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,12.00 ,EQUIPMENT - GENERAL,V002402335
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,234.86 ,FOSTER PARENTS BASIC ALLOWANCE,V002402336
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,352.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,352.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,704.00 ,HOLIDAY ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-121.71 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-95.09 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-157.14 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-120.26 ,FOSTER PARENTS BASIC ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-213.00 ,CHRISTMAS/FESTIVAL ALLOWANCE,V002402337
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,361.70 ,FOSTER PARENTS BASIC ALLOWANCE,V002402338
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,361.70 ,FOSTER PARENTS BASIC ALLOWANCE,V002402338
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,361.70 ,FOSTER PARENTS BASIC ALLOWANCE,V002402338
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,516.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402339
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402339
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402339
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402339
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,220.00 ,BIRTHDAY ALLOWANCE,V002402339
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,30.43 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,44.57 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,94.29 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,135.29 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,516.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,516.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,852.72 ,PROFESSIONAL FEES,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,852.72 ,PROFESSIONAL FEES,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,"1,032.00 ",HOLIDAY ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,95.74 ,ACTIVITIES,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,20.59 ,TRAVELLING GENERAL EXPENSES,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-91.29 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-133.71 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-273.86 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-401.14 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-157.14 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-225.49 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-147.43 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-180.39 ,FOSTER PARENTS BASIC ALLOWANCE,V002402340
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,281.12 ,FOSTER PARENTS BASIC ALLOWANCE,V002402341
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,516.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402342
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402342
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,145.80 ,YOUNGE PERSONS ALLOWANCE,V002402343
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,322.80 ,FOSTER PARENTS BASIC ALLOWANCE,V002402344
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,244.52 ,FOSTER PARENTS BASIC ALLOWANCE,V002402345
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402346
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402346
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402346
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402346
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,852.72 ,PROFESSIONAL FEES,V002402346
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,852.72 ,PROFESSIONAL FEES,V002402346
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,516.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402347
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402347
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,232.64 ,FOSTER PARENTS BASIC ALLOWANCE,V002402348
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,232.64 ,FOSTER PARENTS BASIC ALLOWANCE,V002402348
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,364.29 ,FOSTER PARENTS BASIC ALLOWANCE,V002402349
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,477.71 ,FOSTER PARENTS BASIC ALLOWANCE,V002402349
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,228.50 ,FOSTER PARENTS BASIC ALLOWANCE,V002402349
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,-170.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402349
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,318.20 ,SUBSIDISED ADOPTERS PMTS,V002402350
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,318.20 ,SUBSIDISED ADOPTERS PMTS,V002402350
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,302.00 ,SUBSIDISED ADOPTERS PMTS,V002402350
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,431.18 ,FOSTER PARENTS BASIC ALLOWANCE,V002402351
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,218.04 ,FOSTER PARENTS BASIC ALLOWANCE,V002402352
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402353
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402353
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,207.84 ,FOSTER PARENTS BASIC ALLOWANCE,V002402354
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402355
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402355
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402355
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402355
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,HOLIDAY ALLOWANCE,V002402355
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,HOLIDAY ALLOWANCE,V002402355
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402356
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402356
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,258.00 ,BIRTHDAY ALLOWANCE,V002402356
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402356
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402356
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,516.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402357
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402357
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402357
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402357
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,388.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,220.00 ,BIRTHDAY ALLOWANCE,V002402358
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,440.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402359
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,336.72 ,FOSTER PARENTS BASIC ALLOWANCE,V002402359
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,220.00 ,BIRTHDAY ALLOWANCE,V002402359
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,269.74 ,FOSTER PARENTS BASIC ALLOWANCE,V002402360
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,571.70 ,FOSTER PARENTS BASIC ALLOWANCE,V002402361
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,352.00 ,FOSTER PARENTS BASIC ALLOWANCE,V002402362
ROCHDALE BOROUGH COUNCIL,11-Apr-25,CHILDREN’S SOCIAL CARE,REDACTED - PERSONAL DATA ,11-Apr-25,631.36 ,FOSTER PARENTS BASIC ALLOWANCE,V002402362
